year,month,Country,Port,HL,port call
2011,5,Papua New Guinea,Lae,Cargo,69
2011,5,Papua New Guinea,Lae,Tanker,4
2011,5,Papua New Guinea,Madang,Cargo,21
2011,5,Papua New Guinea,Madang,Tanker,4
2011,5,Papua New Guinea,Oro Bay,Cargo,6
2011,5,Papua New Guinea,Oro Bay,Tanker,1
2011,5,Papua New Guinea,Port Moresby,Cargo,94
2011,5,Papua New Guinea,Port Moresby,Tanker,14
2011,5,Papua New Guinea,Put Put,Cargo,11
2011,5,Papua New Guinea,Put Put,Tanker,1
2011,5,Papua New Guinea,Rabaul,Cargo,22
2011,5,Papua New Guinea,Rabaul,Tanker,5
2011,5,Papua New Guinea,Vanimo,Cargo,7
2011,5,Papua New Guinea,Wewak Harbor,Cargo,8
2011,5,Papua New Guinea,Wewak Harbor,Fishing,1
2011,5,Papua New Guinea,Wewak Harbor,Tanker,1
2011,5,Samoa,Apia,Cargo,8
2011,5,Samoa,Apia,Tanker,1
2011,5,Solomon Islands,Honiara,Cargo,21
2011,5,Solomon Islands,Honiara,Fishing,8
2011,5,Solomon Islands,Honiara,Passenger,1
2011,5,Solomon Islands,Honiara,Tanker,3
2011,5,Solomon Islands,Ndora,Cargo,8
2011,5,Solomon Islands,Port Noro,Cargo,25
2011,5,Solomon Islands,Ringgi Cove,Cargo,1
2011,5,Tonga,Neiafu,Cargo,1
2011,5,Tonga,Neiafu,Passenger,6
2011,5,Tonga,Nuku Alofa,Cargo,6
2011,5,Tonga,Nuku Alofa,Passenger,7
2011,5,Tonga,Nuku Alofa,Tanker,3
2011,5,Tonga,Pangai,Passenger,1
2011,5,Tuvalu,Funafuti Atoll,Cargo,1
2011,5,Vanuatu,Luganville,Cargo,2
2011,5,Vanuatu,Luganville,Passenger,1
2011,5,Vanuatu,Luganville,Tanker,2
2011,5,Vanuatu,Port Vila,Cargo,3
2011,5,Vanuatu,Port Vila,Passenger,9
2011,5,Vanuatu,Port Vila,Tanker,2
2011,6,Fiji,Lautoka Harbor,Cargo,13
2011,6,Fiji,Lautoka Harbor,Passenger,3
2011,6,Fiji,Lautoka Harbor,Tanker,9
2011,6,Fiji,Levuka,Tanker,1
2011,6,Fiji,Malai,Passenger,1
2011,6,Fiji,Malai,Tanker,3
2011,6,Fiji,Port of Savusavu Bay,Cargo,3
2011,6,Fiji,Suva Harbor,Cargo,26
2011,6,Fiji,Suva Harbor,Fishing,1
2011,6,Fiji,Suva Harbor,Passenger,1
2011,6,Fiji,Suva Harbor,Tanker,7
2011,6,Kiribati,Kiribati,Cargo,3
2011,6,Kiribati,Kiribati,Fishing,4
2011,6,Kiribati,Tarawa Atoll,Cargo,5
2011,6,Kiribati,Tarawa Atoll,Fishing,1
2011,6,Kiribati,Tarawa Atoll,Tanker,1
2011,6,Marshall Islands,Ebeye,Cargo,2
2011,6,Marshall Islands,Kwajalein,Cargo,2
2011,6,Marshall Islands,Kwajalein,Tanker,1
2011,6,Marshall Islands,Majuro Atoll,Cargo,19
2011,6,Marshall Islands,Majuro Atoll,Fishing,10
2011,6,Marshall Islands,Majuro Atoll,Tanker,2
2011,6,Micronesia,Colonia,Cargo,1
2011,6,Micronesia,Colonia,Tanker,1
2011,6,Micronesia,Lele Harbor,Cargo,3
2011,6,Micronesia,Moen,Cargo,4
2011,6,Micronesia,Moen,Fishing,1
2011,6,Micronesia,Moen,Tanker,1
2011,6,Micronesia,Pornpei Harbor,Cargo,12
2011,6,Micronesia,Pornpei Harbor,Fishing,14
2011,6,Micronesia,Pornpei Harbor,Tanker,1
2011,6,Nauru,Nauru,Cargo,4
2011,6,Palau,Malakal Harbor,Cargo,2
2011,6,Palau,Malakal Harbor,Fishing,1
2011,6,Palau,Malakal Harbor,Tanker,1
2011,6,Papua New Guinea,Alotoa,Cargo,7
2011,6,Papua New Guinea,Alotoa,Tanker,2
2011,6,Papua New Guinea,Buka,Cargo,3
2011,6,Papua New Guinea,Daru,Cargo,2
2011,6,Papua New Guinea,Kavieng Harbor,Cargo,5
2011,6,Papua New Guinea,Kavieng Harbor,Tanker,2
2011,6,Papua New Guinea,Kieta,Cargo,2
2011,6,Papua New Guinea,Kimbe,Cargo,25
2011,6,Papua New Guinea,Lae,Cargo,60
2011,6,Papua New Guinea,Lae,Tanker,4
2011,6,Papua New Guinea,Madang,Cargo,18
2011,6,Papua New Guinea,Madang,Tanker,5
2011,6,Papua New Guinea,Oro Bay,Cargo,5
2011,6,Papua New Guinea,Port Moresby,Cargo,73
2011,6,Papua New Guinea,Port Moresby,Tanker,13
2011,6,Papua New Guinea,Put Put,Cargo,10
2011,6,Papua New Guinea,Rabaul,Cargo,23
2011,6,Papua New Guinea,Rabaul,Fishing,1
2011,6,Papua New Guinea,Rabaul,Passenger,1
2011,6,Papua New Guinea,Rabaul,Tanker,3
2011,6,Papua New Guinea,Vanimo,Cargo,13
2011,6,Papua New Guinea,Wewak Harbor,Cargo,10
2011,6,Papua New Guinea,Wewak Harbor,Tanker,2
2011,6,Samoa,Apia,Cargo,6
2011,6,Samoa,Apia,Fishing,1
2011,6,Samoa,Apia,Tanker,2
2011,6,Solomon Islands,Honiara,Cargo,23
2011,6,Solomon Islands,Honiara,Fishing,10
2011,6,Solomon Islands,Honiara,Tanker,2
2011,6,Solomon Islands,Ndora,Cargo,1
2011,6,Solomon Islands,Port Noro,Cargo,25
2011,6,Solomon Islands,Port Noro,Tanker,1
2011,6,Solomon Islands,Ringgi Cove,Cargo,1
2011,6,Tonga,Neiafu,Cargo,1
2011,6,Tonga,Neiafu,Passenger,3
2011,6,Tonga,Nuku Alofa,Cargo,6
2011,6,Tonga,Nuku Alofa,Passenger,4
2011,6,Tonga,Nuku Alofa,Tanker,4
2011,6,Tuvalu,Funafuti Atoll,Cargo,3
2011,6,Tuvalu,Funafuti Atoll,Tanker,1
2011,6,Vanuatu,Luganville,Cargo,7
2011,6,Vanuatu,Port Vila,Cargo,4
2011,6,Vanuatu,Port Vila,Passenger,9
2011,7,Fiji,Lautoka Harbor,Cargo,20
2011,7,Fiji,Lautoka Harbor,Passenger,4
2011,7,Fiji,Lautoka Harbor,Tanker,6
2011,7,Fiji,Levuka,Passenger,1
2011,7,Fiji,Malai,Cargo,2
2011,7,Fiji,Malai,Tanker,3
2011,7,Fiji,Port of Savusavu Bay,Passenger,1
2011,7,Fiji,Suva Harbor,Cargo,23
2011,7,Fiji,Suva Harbor,Fishing,5
2011,7,Fiji,Suva Harbor,Passenger,2
2011,7,Fiji,Suva Harbor,Tanker,8
2011,7,Kiribati,Kiribati,Fishing,1
2011,7,Kiribati,Tarawa Atoll,Cargo,2
2011,7,Kiribati,Tarawa Atoll,Tanker,2
2011,7,Marshall Islands,Ebeye,Cargo,2
2011,7,Marshall Islands,Kwajalein,Cargo,2
2011,7,Marshall Islands,Kwajalein,Tanker,1
2011,7,Marshall Islands,Majuro Atoll,Cargo,9
2011,7,Marshall Islands,Majuro Atoll,Fishing,6
2011,7,Marshall Islands,Majuro Atoll,Tanker,2
2011,7,Micronesia,Colonia,Cargo,6
2011,7,Micronesia,Lele Harbor,Cargo,6
2011,7,Micronesia,Lele Harbor,Tanker,1
2011,7,Micronesia,Moen,Cargo,4
2011,7,Micronesia,Pornpei Harbor,Cargo,19
2011,7,Micronesia,Pornpei Harbor,Fishing,15
2011,7,Micronesia,Pornpei Harbor,Tanker,1
2011,7,Nauru,Nauru,Cargo,1
2011,7,Nauru,Nauru,Tanker,1
2011,7,Palau,Malakal Harbor,Cargo,2
2011,7,Palau,Malakal Harbor,Tanker,1
2011,7,Papua New Guinea,Alotoa,Cargo,5
2011,7,Papua New Guinea,Alotoa,Tanker,3
2011,7,Papua New Guinea,Buka,Cargo,2
2011,7,Papua New Guinea,Daru,Cargo,3
2011,7,Papua New Guinea,Kavieng Harbor,Cargo,6
2011,7,Papua New Guinea,Kavieng Harbor,Passenger,2
2011,7,Papua New Guinea,Kavieng Harbor,Tanker,1
2011,7,Papua New Guinea,Kieta,Cargo,2
2011,7,Papua New Guinea,Kimbe,Cargo,17
2011,7,Papua New Guinea,Kimbe,Tanker,4
2011,7,Papua New Guinea,Lae,Cargo,60
2011,7,Papua New Guinea,Lae,Tanker,1
2011,7,Papua New Guinea,Madang,Cargo,18
2011,7,Papua New Guinea,Madang,Fishing,1
2011,7,Papua New Guinea,Madang,Tanker,2
2011,7,Papua New Guinea,Oro Bay,Cargo,6
2011,7,Papua New Guinea,Oro Bay,Tanker,2
2011,7,Papua New Guinea,Port Moresby,Cargo,74
2011,7,Papua New Guinea,Port Moresby,Tanker,9
2011,7,Papua New Guinea,Put Put,Cargo,7
2011,7,Papua New Guinea,Rabaul,Cargo,27
2011,7,Papua New Guinea,Rabaul,Fishing,2
2011,7,Papua New Guinea,Rabaul,Passenger,5
2011,7,Papua New Guinea,Rabaul,Tanker,2
2011,7,Papua New Guinea,Vanimo,Cargo,9
2011,7,Papua New Guinea,Wewak Harbor,Cargo,15
2011,7,Papua New Guinea,Wewak Harbor,Fishing,2
2011,7,Papua New Guinea,Wewak Harbor,Tanker,1
2011,7,Samoa,Apia,Cargo,7
2011,7,Samoa,Apia,Fishing,2
2011,7,Samoa,Apia,Tanker,1
2011,7,Solomon Islands,Honiara,Cargo,16
2011,7,Solomon Islands,Honiara,Fishing,3
2011,7,Solomon Islands,Honiara,Tanker,2
2011,7,Solomon Islands,Ndora,Cargo,2
2011,7,Solomon Islands,Port Noro,Cargo,26
2011,7,Solomon Islands,Ringgi Cove,Cargo,2
2011,7,Tonga,Neiafu,Cargo,2
2011,7,Tonga,Neiafu,Passenger,3
2011,7,Tonga,Nuku Alofa,Cargo,6
2011,7,Tonga,Nuku Alofa,Passenger,7
2011,7,Tonga,Nuku Alofa,Tanker,3
2011,7,Tonga,Pangai,Cargo,1
2011,7,Tuvalu,Funafuti Atoll,Cargo,3
2011,7,Vanuatu,Luganville,Cargo,3
2011,7,Vanuatu,Port Vila,Cargo,4
2011,7,Vanuatu,Port Vila,Passenger,5
2011,7,Vanuatu,Port Vila,Tanker,1
2011,8,Fiji,Lautoka Harbor,Cargo,15
2011,8,Fiji,Lautoka Harbor,Passenger,2
2011,8,Fiji,Lautoka Harbor,Tanker,12
2011,8,Fiji,Malai,Cargo,2
2011,8,Fiji,Malai,Tanker,3
2011,8,Fiji,Port of Savusavu Bay,Cargo,5
2011,8,Fiji,Suva Harbor,Cargo,23
2011,8,Fiji,Suva Harbor,Fishing,2
2011,8,Fiji,Suva Harbor,Tanker,9
2011,8,Kiribati,Kiribati,Cargo,1
2011,8,Kiribati,Kiribati,Fishing,2
2011,8,Marshall Islands,Ebeye,Cargo,1
2011,8,Marshall Islands,Kwajalein,Cargo,1
2011,8,Marshall Islands,Majuro Atoll,Cargo,13
2011,8,Marshall Islands,Majuro Atoll,Fishing,5
2011,8,Marshall Islands,Majuro Atoll,Tanker,2
2011,8,Micronesia,Colonia,Cargo,2
2011,8,Micronesia,Colonia,Tanker,1
2011,8,Micronesia,Lele Harbor,Cargo,3
2011,8,Micronesia,Moen,Cargo,7
2011,8,Micronesia,Moen,Tanker,1
2011,8,Micronesia,Pornpei Harbor,Cargo,15
2011,8,Micronesia,Pornpei Harbor,Fishing,17
2011,8,Micronesia,Pornpei Harbor,Tanker,2
2011,8,Nauru,Nauru,Cargo,3
2011,8,Nauru,Nauru,Tanker,2
2011,8,Palau,Malakal Harbor,Cargo,1
2011,8,Papua New Guinea,Alotoa,Cargo,7
2011,8,Papua New Guinea,Alotoa,Tanker,2
2011,8,Papua New Guinea,Buka,Cargo,2
2011,8,Papua New Guinea,Daru,Cargo,2
2011,8,Papua New Guinea,Kavieng Harbor,Cargo,4
2011,8,Papua New Guinea,Kavieng Harbor,Passenger,4
2011,8,Papua New Guinea,Kavieng Harbor,Tanker,3
2011,8,Papua New Guinea,Kieta,Cargo,1
2011,8,Papua New Guinea,Kimbe,Cargo,17
2011,8,Papua New Guinea,Kimbe,Tanker,3
2011,8,Papua New Guinea,Lae,Cargo,67
2011,8,Papua New Guinea,Lae,Tanker,2
2011,8,Papua New Guinea,Madang,Cargo,16
2011,8,Papua New Guinea,Madang,Tanker,3
2011,8,Papua New Guinea,Oro Bay,Cargo,9
2011,8,Papua New Guinea,Oro Bay,Tanker,1
2011,8,Papua New Guinea,Port Moresby,Cargo,83
2011,8,Papua New Guinea,Port Moresby,Tanker,11
2011,8,Papua New Guinea,Put Put,Cargo,12
2011,8,Papua New Guinea,Put Put,Tanker,2
2011,8,Papua New Guinea,Rabaul,Cargo,26
2011,8,Papua New Guinea,Rabaul,Fishing,1
2011,8,Papua New Guinea,Rabaul,Passenger,4
2011,8,Papua New Guinea,Rabaul,Tanker,3
2011,8,Papua New Guinea,Vanimo,Cargo,10
2011,8,Papua New Guinea,Wewak Harbor,Cargo,6
2011,8,Papua New Guinea,Wewak Harbor,Fishing,1
2011,8,Papua New Guinea,Wewak Harbor,Tanker,2
2011,8,Samoa,Apia,Cargo,7
2011,8,Samoa,Apia,Fishing,1
2011,8,Samoa,Apia,Tanker,2
2011,8,Solomon Islands,Honiara,Cargo,12
2011,8,Solomon Islands,Honiara,Fishing,1
2011,8,Solomon Islands,Honiara,Tanker,2
2011,8,Solomon Islands,Lughughi Port,Cargo,1
2011,8,Solomon Islands,Ndora,Cargo,2
2011,8,Solomon Islands,Port Noro,Cargo,22
2011,8,Solomon Islands,Port Noro,Tanker,1
2011,8,Solomon Islands,Ringgi Cove,Cargo,1
2011,8,Solomon Islands,Seghe,Cargo,1
2011,8,Tonga,Neiafu,Cargo,2
2011,8,Tonga,Neiafu,Passenger,4
2011,8,Tonga,Nuku Alofa,Cargo,3
2011,8,Tonga,Nuku Alofa,Passenger,4
2011,8,Tonga,Nuku Alofa,Tanker,2
2011,8,Tonga,Pangai,Cargo,1
2011,8,Tonga,Pangai,Passenger,1
2011,8,Tuvalu,Funafuti Atoll,Cargo,3
2011,8,Tuvalu,Funafuti Atoll,Tanker,1
2011,8,Vanuatu,Luganville,Cargo,5
2011,8,Vanuatu,Luganville,Fishing,1
2011,8,Vanuatu,Luganville,Passenger,2
2011,8,Vanuatu,Port Vila,Cargo,6
2011,8,Vanuatu,Port Vila,Fishing,1
2011,8,Vanuatu,Port Vila,Passenger,2
2011,9,Fiji,Lautoka Harbor,Cargo,12
2011,9,Fiji,Lautoka Harbor,Passenger,3
2011,9,Fiji,Lautoka Harbor,Tanker,12
2011,9,Fiji,Levuka,Passenger,1
2011,9,Fiji,Malai,Cargo,1
2011,9,Fiji,Malai,Tanker,3
2011,9,Fiji,Port of Savusavu Bay,Cargo,11
2011,9,Fiji,Port of Savusavu Bay,Passenger,2
2011,9,Fiji,Suva Harbor,Cargo,21
2011,9,Fiji,Suva Harbor,Fishing,5
2011,9,Fiji,Suva Harbor,Passenger,7
2011,9,Fiji,Suva Harbor,Tanker,9
2011,9,Kiribati,Kiribati,Cargo,3
2011,9,Kiribati,Kiribati,Fishing,1
2011,9,Kiribati,Kiribati,Tanker,1
2011,9,Kiribati,Tarawa Atoll,Cargo,3
2011,9,Kiribati,Tarawa Atoll,Fishing,1
2011,9,Kiribati,Tarawa Atoll,Tanker,1
2011,9,Marshall Islands,Ebeye,Cargo,2
2011,9,Marshall Islands,Kwajalein,Cargo,1
2011,9,Marshall Islands,Kwajalein,Tanker,1
2011,9,Marshall Islands,Majuro Atoll,Cargo,5
2011,9,Marshall Islands,Majuro Atoll,Fishing,4
2011,9,Marshall Islands,Majuro Atoll,Tanker,2
2011,9,Micronesia,Colonia,Cargo,3
2011,9,Micronesia,Lele Harbor,Cargo,4
2011,9,Micronesia,Moen,Cargo,2
2011,9,Micronesia,Pornpei Harbor,Cargo,12
2011,9,Micronesia,Pornpei Harbor,Fishing,22
2011,9,Micronesia,Pornpei Harbor,Tanker,1
2011,9,Nauru,Nauru,Cargo,6
2011,9,Palau,Malakal Harbor,Cargo,4
2011,9,Palau,Malakal Harbor,Fishing,1
2011,9,Palau,Malakal Harbor,Tanker,1
2011,9,Papua New Guinea,Alotoa,Cargo,4
2011,9,Papua New Guinea,Alotoa,Tanker,1
2011,9,Papua New Guinea,Buka,Cargo,2
2011,9,Papua New Guinea,Daru,Cargo,1
2011,9,Papua New Guinea,Kavieng Harbor,Cargo,3
2011,9,Papua New Guinea,Kavieng Harbor,Passenger,5
2011,9,Papua New Guinea,Kavieng Harbor,Tanker,2
2011,9,Papua New Guinea,Kieta,Cargo,1
2011,9,Papua New Guinea,Kimbe,Cargo,14
2011,9,Papua New Guinea,Kimbe,Tanker,2
2011,9,Papua New Guinea,Lae,Cargo,58
2011,9,Papua New Guinea,Lae,Tanker,3
2011,9,Papua New Guinea,Madang,Cargo,22
2011,9,Papua New Guinea,Madang,Tanker,1
2011,9,Papua New Guinea,Oro Bay,Cargo,8
2011,9,Papua New Guinea,Oro Bay,Tanker,1
2011,9,Papua New Guinea,Port Moresby,Cargo,77
2011,9,Papua New Guinea,Port Moresby,Tanker,8
2011,9,Papua New Guinea,Put Put,Cargo,9
2011,9,Papua New Guinea,Put Put,Tanker,1
2011,9,Papua New Guinea,Rabaul,Cargo,27
2011,9,Papua New Guinea,Rabaul,Passenger,4
2011,9,Papua New Guinea,Rabaul,Tanker,1
2011,9,Papua New Guinea,Vanimo,Cargo,5
2011,9,Papua New Guinea,Wewak Harbor,Cargo,9
2011,9,Papua New Guinea,Wewak Harbor,Tanker,1
2011,9,Samoa,Apia,Cargo,4
2011,9,Samoa,Apia,Passenger,1
2011,9,Samoa,Apia,Tanker,2
2011,9,Solomon Islands,Honiara,Cargo,18
2011,9,Solomon Islands,Honiara,Fishing,4
2011,9,Solomon Islands,Honiara,Tanker,4
2011,9,Solomon Islands,Mbulo,Cargo,1
2011,9,Solomon Islands,Port Noro,Cargo,18
2011,9,Solomon Islands,Port Noro,Fishing,1
2011,9,Solomon Islands,Port Noro,Tanker,1
2011,9,Tonga,Neiafu,Cargo,3
2011,9,Tonga,Neiafu,Passenger,4
2011,9,Tonga,Nuku Alofa,Cargo,4
2011,9,Tonga,Nuku Alofa,Passenger,5
2011,9,Tonga,Nuku Alofa,Tanker,4
2011,9,Tonga,Pangai,Cargo,1
2011,9,Tonga,Pangai,Passenger,1
2011,9,Tuvalu,Funafuti Atoll,Cargo,3
2011,9,Vanuatu,Luganville,Cargo,7
2011,9,Vanuatu,Luganville,Tanker,1
2011,9,Vanuatu,Port Vila,Cargo,5
2011,9,Vanuatu,Port Vila,Passenger,2
2011,9,Vanuatu,Port Vila,Tanker,1
2011,10,Fiji,Lautoka Harbor,Cargo,11
2011,10,Fiji,Lautoka Harbor,Passenger,3
2011,10,Fiji,Lautoka Harbor,Tanker,7
2011,10,Fiji,Malai,Passenger,1
2011,10,Fiji,Malai,Tanker,3
2011,10,Fiji,Port of Savusavu Bay,Cargo,1
2011,10,Fiji,Port of Savusavu Bay,Passenger,5
2011,10,Fiji,Suva Harbor,Cargo,22
2011,10,Fiji,Suva Harbor,Fishing,2
2011,10,Fiji,Suva Harbor,Passenger,15
2011,10,Fiji,Suva Harbor,Tanker,6
2011,10,Kiribati,Kiribati,Cargo,1
2011,10,Kiribati,Kiribati,Fishing,2
2011,10,Kiribati,Tarawa Atoll,Cargo,1
2011,10,Kiribati,Tarawa Atoll,Tanker,1
2011,10,Marshall Islands,Ebeye,Cargo,2
2011,10,Marshall Islands,Kwajalein,Cargo,2
2011,10,Marshall Islands,Kwajalein,Tanker,1
2011,10,Marshall Islands,Majuro Atoll,Cargo,11
2011,10,Marshall Islands,Majuro Atoll,Fishing,3
2011,10,Marshall Islands,Majuro Atoll,Tanker,2
2011,10,Micronesia,Colonia,Cargo,4
2011,10,Micronesia,Moen,Cargo,5
2011,10,Micronesia,Moen,Fishing,2
2011,10,Micronesia,Pornpei Harbor,Cargo,13
2011,10,Micronesia,Pornpei Harbor,Fishing,10
2011,10,Micronesia,Pornpei Harbor,Tanker,4
2011,10,Nauru,Nauru,Cargo,3
2011,10,Nauru,Nauru,Tanker,1
2011,10,Palau,Malakal Harbor,Cargo,2
2011,10,Papua New Guinea,Alotoa,Cargo,5
2011,10,Papua New Guinea,Alotoa,Passenger,1
2011,10,Papua New Guinea,Alotoa,Tanker,2
2011,10,Papua New Guinea,Buka,Cargo,3
2011,10,Papua New Guinea,Daru,Cargo,4
2011,10,Papua New Guinea,Kavieng Harbor,Cargo,5
2011,10,Papua New Guinea,Kavieng Harbor,Passenger,4
2011,10,Papua New Guinea,Kieta,Cargo,2
2011,10,Papua New Guinea,Kimbe,Cargo,18
2011,10,Papua New Guinea,Kimbe,Tanker,4
2011,10,Papua New Guinea,Lae,Cargo,70
2011,10,Papua New Guinea,Lae,Tanker,3
2011,10,Papua New Guinea,Madang,Cargo,15
2011,10,Papua New Guinea,Madang,Tanker,3
2011,10,Papua New Guinea,Oro Bay,Cargo,4
2011,10,Papua New Guinea,Oro Bay,Tanker,1
2011,10,Papua New Guinea,Port Moresby,Cargo,75
2011,10,Papua New Guinea,Port Moresby,Tanker,12
2011,10,Papua New Guinea,Put Put,Cargo,8
2011,10,Papua New Guinea,Put Put,Tanker,1
2011,10,Papua New Guinea,Rabaul,Cargo,23
2011,10,Papua New Guinea,Rabaul,Passenger,7
2011,10,Papua New Guinea,Rabaul,Tanker,1
2011,10,Papua New Guinea,Vanimo,Cargo,8
2011,10,Papua New Guinea,Wewak Harbor,Cargo,13
2011,10,Papua New Guinea,Wewak Harbor,Tanker,2
2011,10,Samoa,Apia,Cargo,6
2011,10,Samoa,Apia,Passenger,3
2011,10,Samoa,Apia,Tanker,2
2011,10,Solomon Islands,Honiara,Cargo,15
2011,10,Solomon Islands,Honiara,Fishing,18
2011,10,Solomon Islands,Honiara,Tanker,4
2011,10,Solomon Islands,Lughughi Port,Cargo,1
2011,10,Solomon Islands,Port Noro,Cargo,24
2011,10,Solomon Islands,Ringgi Cove,Cargo,1
2011,10,Tonga,Neiafu,Cargo,3
2011,10,Tonga,Neiafu,Passenger,4
2011,10,Tonga,Nuku Alofa,Cargo,7
2011,10,Tonga,Nuku Alofa,Passenger,5
2011,10,Tonga,Nuku Alofa,Tanker,4
2011,10,Tonga,Pangai,Cargo,1
2011,10,Tuvalu,Funafuti Atoll,Cargo,2
2011,10,Tuvalu,Funafuti Atoll,Tanker,1
2011,10,Vanuatu,Luganville,Cargo,3
2011,10,Vanuatu,Luganville,Passenger,2
2011,10,Vanuatu,Luganville,Tanker,1
2011,10,Vanuatu,Port Vila,Cargo,5
2011,10,Vanuatu,Port Vila,Passenger,4
2011,11,Fiji,Lautoka Harbor,Cargo,11
2011,11,Fiji,Lautoka Harbor,Fishing,3
2011,11,Fiji,Lautoka Harbor,Passenger,4
2011,11,Fiji,Lautoka Harbor,Tanker,12
2011,11,Fiji,Malai,Cargo,1
2011,11,Fiji,Malai,Tanker,4
2011,11,Fiji,Port of Savusavu Bay,Passenger,3
2011,11,Fiji,Suva Harbor,Cargo,20
2011,11,Fiji,Suva Harbor,Fishing,1
2011,11,Fiji,Suva Harbor,Passenger,13
2011,11,Fiji,Suva Harbor,Tanker,6
2011,11,Kiribati,Kiribati,Cargo,2
2011,11,Kiribati,Tarawa Atoll,Cargo,4
2011,11,Kiribati,Tarawa Atoll,Tanker,1
2011,11,Marshall Islands,Ebeye,Cargo,2
2011,11,Marshall Islands,Kwajalein,Cargo,3
2011,11,Marshall Islands,Majuro Atoll,Cargo,19
2011,11,Marshall Islands,Majuro Atoll,Fishing,10
2011,11,Marshall Islands,Majuro Atoll,Tanker,1
2011,11,Micronesia,Lele Harbor,Cargo,3
2011,11,Micronesia,Moen,Cargo,4
2011,11,Micronesia,Pornpei Harbor,Cargo,6
2011,11,Micronesia,Pornpei Harbor,Fishing,12
2011,11,Micronesia,Pornpei Harbor,Tanker,1
2011,11,Nauru,Nauru,Cargo,1
2011,11,Palau,Malakal Harbor,Cargo,5
2011,11,Palau,Malakal Harbor,Fishing,3
2011,11,Papua New Guinea,Alotoa,Cargo,6
2011,11,Papua New Guinea,Alotoa,Tanker,2
2011,11,Papua New Guinea,Buka,Cargo,2
2011,11,Papua New Guinea,Daru,Cargo,5
2011,11,Papua New Guinea,Kavieng Harbor,Cargo,9
2011,11,Papua New Guinea,Kavieng Harbor,Passenger,5
2011,11,Papua New Guinea,Kavieng Harbor,Tanker,1
2011,11,Papua New Guinea,Kieta,Cargo,1
2011,11,Papua New Guinea,Kimbe,Cargo,22
2011,11,Papua New Guinea,Kimbe,Tanker,4
2011,11,Papua New Guinea,Lae,Cargo,67
2011,11,Papua New Guinea,Lae,Tanker,6
2011,11,Papua New Guinea,Madang,Cargo,17
2011,11,Papua New Guinea,Madang,Fishing,1
2011,11,Papua New Guinea,Madang,Passenger,2
2011,11,Papua New Guinea,Madang,Tanker,3
2011,11,Papua New Guinea,Oro Bay,Cargo,1
2011,11,Papua New Guinea,Oro Bay,Tanker,1
2011,11,Papua New Guinea,Port Moresby,Cargo,98
2011,11,Papua New Guinea,Port Moresby,Tanker,16
2011,11,Papua New Guinea,Put Put,Cargo,10
2011,11,Papua New Guinea,Put Put,Tanker,3
2011,11,Papua New Guinea,Rabaul,Cargo,22
2011,11,Papua New Guinea,Rabaul,Passenger,4
2011,11,Papua New Guinea,Rabaul,Tanker,1
2011,11,Papua New Guinea,Vanimo,Cargo,9
2011,11,Papua New Guinea,Wewak Harbor,Cargo,14
2011,11,Papua New Guinea,Wewak Harbor,Tanker,2
2011,11,Samoa,Apia,Cargo,7
2011,11,Samoa,Apia,Passenger,5
2011,11,Samoa,Apia,Tanker,1
2011,11,Solomon Islands,Honiara,Cargo,19
2011,11,Solomon Islands,Honiara,Fishing,24
2011,11,Solomon Islands,Honiara,Tanker,4
2011,11,Solomon Islands,Lughughi Port,Cargo,1
2011,11,Solomon Islands,Ndora,Cargo,1
2011,11,Solomon Islands,Port Noro,Cargo,25
2011,11,Solomon Islands,Port Noro,Tanker,1
2011,11,Solomon Islands,Ringgi Cove,Cargo,2
2011,11,Tonga,Neiafu,Cargo,2
2011,11,Tonga,Neiafu,Passenger,4
2011,11,Tonga,Nuku Alofa,Cargo,7
2011,11,Tonga,Nuku Alofa,Passenger,5
2011,11,Tonga,Nuku Alofa,Tanker,1
2011,11,Tonga,Pangai,Cargo,2
2011,11,Tonga,Pangai,Passenger,1
2011,11,Tuvalu,Funafuti Atoll,Cargo,3
2011,11,Tuvalu,Funafuti Atoll,Fishing,2
2011,11,Tuvalu,Funafuti Atoll,Tanker,1
2011,11,Vanuatu,Luganville,Cargo,4
2011,11,Vanuatu,Port Vila,Cargo,4
2011,11,Vanuatu,Port Vila,Passenger,4
2011,11,Vanuatu,Port Vila,Tanker,1
2011,12,Fiji,Lautoka Harbor,Cargo,12
2011,12,Fiji,Lautoka Harbor,Fishing,1
2011,12,Fiji,Lautoka Harbor,Passenger,4
2011,12,Fiji,Lautoka Harbor,Tanker,8
2011,12,Fiji,Levuka,Passenger,2
2011,12,Fiji,Malai,Cargo,1
2011,12,Fiji,Malai,Passenger,1
2011,12,Fiji,Malai,Tanker,3
2011,12,Fiji,Port of Savusavu Bay,Passenger,4
2011,12,Fiji,Suva Harbor,Cargo,24
2011,12,Fiji,Suva Harbor,Fishing,3
2011,12,Fiji,Suva Harbor,Passenger,16
2011,12,Fiji,Suva Harbor,Tanker,10
2011,12,Kiribati,Kiribati,Cargo,4
2011,12,Kiribati,Kiribati,Fishing,4
2011,12,Kiribati,Kiribati,Passenger,1
2011,12,Kiribati,Tarawa Atoll,Cargo,8
2011,12,Marshall Islands,Ebeye,Cargo,2
2011,12,Marshall Islands,Kwajalein,Cargo,2
2011,12,Marshall Islands,Kwajalein,Tanker,1
2011,12,Marshall Islands,Majuro Atoll,Cargo,13
